measurements_id; time; flux; error; source_id
4200; 515.73762; 15.057; 0.008; 76
4201; 527.60113; 14.639; 0.005; 76
4202; 538.6429; 15.074; 0.008; 76
4203; 539.58316; 14.694; 0.008; 76
4204; 541.65171; 15.181; 0.009; 76
4205; 551.59013; 14.845; 0.003; 76
4206; 552.57503; 15.101; 0.005; 76
4207; 553.57232; 15.244; 0.007; 76
4208; 559.60658; 15.351; 0.006; 76
4209; 797.81046; 14.764; 0.009; 76
4210; 821.70289; 15.035; 0.009; 76
4211; 835.74087; 15.487; 0.012; 76
4212; 845.70739; 15.209; 0.006; 76
4213; 857.655; 15.336; 0.007; 76
4214; 859.61896; 15.049; 0.007; 76
4215; 881.67532; 15.496; 0.008; 76
4216; 894.59879; 14.612; 0.004; 76
4217; 1130.75759; 14.929; 0.009; 76
4218; 1178.81031; 15.364; 0.012; 76
4219; 1182.76215; 15.029; 0.005; 76
4220; 1190.76725; 15.452; 0.008; 76
4221; 1193.72057; 14.905; 0.007; 76
4222; 1205.67956; 15.022; 0.007; 76
4223; 1212.63616; 15.224; 0.006; 76
4224; 1220.68077; 15.062; 0.011; 76
4225; 1229.60692; 15.194; 0.008; 76
4226; 1239.57616; 14.892; 0.008; 76
4227; 1247.61708; 15.375; 0.008; 76
4228; 1291.52285; 15.009; 0.014; 76
4229; 1496.75368; 14.682; 0.003; 76
4230; 1511.82987; 15.448; 0.009; 76
4231; 1515.80369; 15.146; 0.005; 76
4232; 1524.7127; 14.747; 0.003; 76
4233; 1543.78571; 15.014; 0.008; 76
4234; 1550.77555; 15.229; 0.009; 76
4235; 1572.76128; 15.089; 0.009; 76
4236; 1573.80453; 15.258; 0.01; 76
4237; 1587.68052; 14.875; 0.006; 76
4238; 1618.62298; 15.094; 0.005; 76
4239; 1624.59035; 15.122; 0.005; 76
4240; 1631.57221; 15.369; 0.012; 76
4241; 2994.7006; 15.177; 0.004; 76
4242; 3010.74403; 14.944; 0.004; 76
4243; 3326.78456; 15.136; 0.004; 76
4244; 3336.82062; 14.757; 0.004; 76
4245; 3352.75471; 15.121; 0.004; 76
4246; 3357.72356; 15.514; 0.004; 76
4247; 3362.80083; 15.436; 0.004; 76
4248; 3365.78819; 14.857; 0.004; 76
4249; 3372.80387; 15.152; 0.004; 76
4250; 3381.71155; 14.746; 0.004; 76
4251; 3386.80831; 15.398; 0.004; 76
4252; 3396.77292; 15.372; 0.005; 76
4253; 3717.70241; 15.363; 0.004; 76
4254; 3720.78721; 14.746; 0.004; 76
4255; 3732.79351; 14.913; 0.004; 76
4256; 3740.66121; 15.365; 0.004; 76
4257; 3749.71267; 14.828; 0.004; 76
4258; 3756.6661; 15.134; 0.004; 76
4259; 3766.64165; 14.745; 0.004; 76
4260; 3774.56843; 15.234; 0.004; 76
4261; 4059.69941; 14.966; 0.004; 76
4262; 4072.78513; 15.285; 0.004; 76
4263; 4078.65314; 15.323; 0.004; 76
4264; 4098.73027; 14.63; 0.004; 76
4265; 4109.81476; 14.59; 0.004; 76
4266; 4372.88208; 15.202; 0.004; 76
4267; 4382.88961; 15.428; 0.004; 76
4268; 4394.84019; 15.494; 0.004; 76
4269; 4409.77617; 15.084; 0.004; 76
4270; 4422.76222; 15.377; 0.004; 76
4271; 4461.6887; 15.136; 0.004; 76
4272; 4468.76515; 15.407; 0.004; 76
4273; 4476.73087; 14.583; 0.004; 76
4274; 4483.82661; 14.961; 0.004; 76
4275; 4511.63887; 14.711; 0.004; 76
4276; 467.71778; 15.182; 0.007; 77
4277; 471.7483; 15.515; 0.007; 77
4278; 478.63761; 15.416; 0.011; 77
4279; 479.6471; 15.594; 0.009; 77
4280; 479.68985; 15.591; 0.007; 77
4281; 480.73112; 15.725; 0.005; 77
4282; 481.6627; 15.522; 0.005; 77
4283; 484.63737; 15.629; 0.006; 77
4284; 485.68955; 15.761; 0.005; 77
4285; 490.64276; 15.746; 0.011; 77
4286; 493.68942; 15.523; 0.006; 77
4287; 498.67676; 15.476; 0.009; 77
4288; 501.64177; 15.388; 0.005; 77
4289; 515.74062; 15.737; 0.006; 77
4290; 527.60413; 15.349; 0.006; 77
4291; 538.6459; 15.6; 0.008; 77
4292; 539.58616; 15.71; 0.007; 77
4293; 541.65471; 15.198; 0.007; 77
4294; 551.59313; 15.193; 0.004; 77
4295; 552.57803; 15.409; 0.005; 77
4296; 553.57532; 15.57; 0.006; 77
4297; 797.81346; 15.461; 0.007; 77
4298; 821.70589; 15.75; 0.007; 77
4299; 835.74387; 15.662; 0.005; 77
4300; 845.71039; 15.696; 0.006; 77
4301; 857.658; 15.202; 0.005; 77
4302; 859.62196; 15.591; 0.006; 77
4303; 881.67832; 15.549; 0.008; 77
4304; 894.60179; 15.62; 0.007; 77
4305; 1130.76059; 15.496; 0.013; 77
4306; 1178.81331; 15.191; 0.009; 77
4307; 1182.76515; 15.663; 0.009; 77
4308; 1190.77025; 15.586; 0.005; 77
4309; 1193.72357; 15.198; 0.009; 77
4310; 1205.68256; 15.587; 0.006; 77
4311; 1212.63916; 15.523; 0.006; 77
4312; 1220.68377; 15.633; 0.005; 77
4313; 1229.60992; 15.46; 0.006; 77
4314; 1239.57916; 15.489; 0.008; 77
4315; 1247.62008; 15.277; 0.005; 77
4316; 1291.52585; 15.581; 0.013; 77
4317; 1496.75668; 15.56; 0.007; 77
4318; 1511.83287; 15.596; 0.006; 77
4319; 1515.80669; 15.419; 0.006; 77
4320; 1524.7157; 15.21; 0.005; 77
4321; 1543.78871; 15.392; 0.006; 77
4322; 1550.77855; 15.499; 0.008; 77
4323; 1572.76428; 15.726; 0.006; 77
4324; 1573.80753; 15.206; 0.009; 77
4325; 1587.68352; 15.703; 0.005; 77
4326; 1618.62598; 15.224; 0.006; 77
4327; 1624.59335; 15.429; 0.006; 77
4328; 2994.6971; 15.75; 0.005; 77
4329; 3010.74057; 15.4; 0.005; 77
4330; 3326.78059; 15.445; 0.005; 77
4331; 3336.81664; 15.35; 0.005; 77
4332; 3352.7507; 15.313; 0.005; 77
4333; 3357.71955; 15.317; 0.005; 77
4334; 3362.79684; 15.347; 0.005; 77
4335; 3365.78418; 15.743; 0.005; 77
4336; 3372.79986; 15.381; 0.005; 77
4337; 3381.70755; 15.191; 0.005; 77
4338; 3386.80429; 15.194; 0.005; 77
4339; 3396.7689; 15.215; 0.005; 77
4340; 3717.69846; 15.196; 0.005; 77
4341; 3720.78324; 15.752; 0.005; 77
4342; 3728.76293; 15.448; 0.005; 77
4343; 3732.78809; 15.239; 0.005; 77
4344; 3740.65723; 15.761; 0.005; 77
4345; 3749.70873; 15.65; 0.005; 77
4346; 3756.66214; 15.343; 0.005; 77
4347; 3766.63767; 15.284; 0.005; 77
4348; 3774.56446; 15.675; 0.005; 77
4349; 4059.6955; 15.444; 0.005; 77
4350; 4072.78122; 15.335; 0.005; 77
4351; 4078.64925; 15.27; 0.005; 77
4352; 4098.72636; 15.344; 0.005; 77
4353; 4109.81084; 15.584; 0.005; 77
4354; 4372.87811; 15.771; 0.005; 77
4355; 4382.88563; 15.778; 0.005; 77
4356; 4394.83624; 15.285; 0.005; 77
4357; 4409.77222; 15.309; 0.005; 77
4358; 4422.75828; 15.757; 0.005; 77
4359; 4461.68477; 15.76; 0.005; 77
4360; 4468.76122; 15.242; 0.005; 77
4361; 4476.72692; 15.78; 0.005; 77
4362; 4483.8227; 15.293; 0.005; 77
4363; 2996.70445; 16.314; 0.006; 78
4364; 3028.6883; 16.488; 0.007; 78
4365; 3331.75574; 16.493; 0.007; 78
4366; 3341.76081; 16.194; 0.006; 78
4367; 3352.71741; 16.068; 0.005; 78
4368; 3357.65304; 15.814; 0.005; 78
4369; 3362.72723; 16.502; 0.007; 78
4370; 3365.6616; 16.488; 0.007; 78
4371; 3370.69358; 16.42; 0.007; 78
4372; 3375.71298; 16.28; 0.006; 78
4373; 3381.67331; 16.368; 0.006; 78
4374; 3389.63123; 16.237; 0.006; 78
4375; 3397.67845; 16.067; 0.006; 78
4376; 3719.69319; 16.348; 0.007; 78
4377; 3722.77758; 15.758; 0.005; 78
4378; 3727.71578; 16.487; 0.005; 78
4379; 3737.61001; 16.143; 0.005; 78
4380; 3746.62064; 16.337; 0.006; 78
4381; 3753.62206; 15.803; 0.005; 78
4382; 3760.64467; 16.336; 0.006; 78
4383; 3771.62219; 16.255; 0.006; 78
4384; 4064.68928; 16.482; 0.006; 78
4385; 4073.66908; 16.114; 0.006; 78
4386; 4082.71085; 15.972; 0.005; 78
4387; 4093.70857; 15.817; 0.005; 78
4388; 4112.65707; 16.505; 0.006; 78
4389; 4120.67707; 16.449; 0.006; 78
4390; 4393.8218; 16.083; 0.006; 78
4391; 4403.77836; 16.337; 0.007; 78
4392; 4411.80132; 16.22; 0.006; 78
4393; 4417.79367; 16.335; 0.006; 78
4394; 4431.78825; 16.313; 0.007; 78
4395; 4441.75487; 15.71; 0.005; 78
4396; 4458.70974; 15.765; 0.006; 78
4397; 4466.68597; 16.395; 0.006; 78
4398; 4473.64776; 16.229; 0.006; 78
4399; 4481.8056; 16.13; 0.005; 78
4400; 4487.77594; 16.265; 0.007; 78
4401; 4510.59886; 16.362; 0.007; 78
4402; 2997.68604; 16.77; 0.007; 79
4403; 3331.84462; 16.708; 0.006; 79
4404; 3337.74478; 16.778; 0.008; 79
4405; 3355.81306; 16.654; 0.006; 79
4406; 3359.8166; 16.707; 0.006; 79
4407; 3362.8469; 16.688; 0.006; 79
4408; 3365.83388; 16.774; 0.008; 79
4409; 3373.76086; 16.706; 0.007; 79
4410; 3381.76234; 16.641; 0.006; 79
4411; 3389.77612; 16.731; 0.007; 79
4412; 3397.78464; 16.752; 0.008; 79
4413; 3405.64885; 16.652; 0.006; 79
4414; 3713.78779; 16.757; 0.006; 79
4415; 3718.73771; 16.776; 0.008; 79
4416; 3722.69508; 16.782; 0.007; 79
4417; 3733.70933; 16.778; 0.006; 79
4418; 3742.6723; 16.73; 0.006; 79
4419; 3751.65363; 16.664; 0.007; 79
4420; 3759.68483; 16.761; 0.006; 79
4421; 3775.75913; 16.669; 0.007; 79
4422; 3783.67278; 16.687; 0.007; 79
4423; 4065.74631; 16.642; 0.006; 79
4424; 4074.70297; 16.671; 0.008; 79
4425; 4095.70529; 16.662; 0.006; 79
4426; 4103.72756; 16.777; 0.008; 79
4427; 4126.74187; 16.739; 0.007; 79
4428; 4377.8862; 16.651; 0.007; 79
4429; 4397.83516; 16.752; 0.008; 79
4430; 4423.80624; 16.77; 0.007; 79
4431; 4434.84122; 16.779; 0.007; 79
4432; 4452.79025; 16.65; 0.007; 79
4433; 4466.77245; 16.766; 0.007; 79
4434; 4468.8101; 16.752; 0.007; 79
4435; 4480.78544; 16.646; 0.005; 79
4436; 4485.83796; 16.713; 0.007; 79
4437; 4511.71533; 16.726; 0.006; 79
4438; 818.72862; 16.122; 0.012; 80
4439; 822.74115; 15.964; 0.009; 80
4440; 826.83475; 15.831; 0.015; 80
4441; 844.78774; 15.448; 0.006; 80
4442; 875.6615; 15.694; 0.008; 80
4443; 897.67895; 16.084; 0.006; 80
4444; 1090.87794; 16.037; 0.012; 80
4445; 1131.76771; 15.745; 0.009; 80
4446; 1144.79481; 15.938; 0.015; 80
4447; 1153.76937; 15.774; 0.006; 80
4448; 1155.82055; 16.108; 0.008; 80
4449; 1157.83898; 15.595; 0.006; 80
4450; 1159.8144; 15.968; 0.009; 80
4451; 1166.84812; 15.498; 0.009; 80
4452; 1194.77893; 15.999; 0.008; 80
4453; 1205.76926; 16.019; 0.007; 80
4454; 1207.7879; 15.653; 0.006; 80
4455; 1212.76981; 15.687; 0.008; 80
4456; 1214.79545; 16.033; 0.008; 80
4457; 1216.7553; 15.461; 0.012; 80
4458; 1221.75116; 15.469; 0.006; 80
4459; 1239.64726; 16.04; 0.009; 80
4460; 1248.59255; 15.885; 0.006; 80
4461; 1258.57481; 15.888; 0.011; 80
4462; 1291.62506; 15.594; 0.01; 80
4463; 1472.86269; 16.075; 0.005; 80
4464; 1477.81643; 16.064; 0.008; 80
4465; 1495.84329; 15.777; 0.006; 80
4466; 1498.84158; 15.642; 0.005; 80
4467; 1521.83245; 15.98; 0.012; 80
4468; 1524.81542; 15.62; 0.008; 80
4469; 1545.86189; 15.86; 0.01; 80
4470; 1550.83162; 15.86; 0.012; 80
4471; 1551.83184; 15.998; 0.009; 80
4472; 1568.72298; 15.475; 0.006; 80
4473; 1579.7633; 15.699; 0.006; 80
4474; 1587.75595; 15.903; 0.009; 80
4475; 1593.72094; 15.477; 0.009; 80
4476; 1596.69073; 16.017; 0.009; 80
4477; 1615.66898; 15.909; 0.009; 80
4478; 1619.70079; 15.781; 0.01; 80
4479; 1622.65999; 15.739; 0.01; 80
4480; 1625.60387; 15.936; 0.009; 80
4481; 1631.67093; 16.114; 0.009; 80
4482; 3001.69992; 15.444; 0.005; 80
4483; 3034.69976; 16.069; 0.005; 80
4484; 3315.83176; 15.808; 0.005; 80
4485; 3331.86596; 16.01; 0.006; 80
4486; 3337.76679; 16.107; 0.006; 80
4487; 3355.83589; 15.871; 0.005; 80
4488; 3360.70083; 15.858; 0.005; 80
4489; 3370.84216; 15.874; 0.006; 80
4490; 3376.80554; 16.061; 0.005; 80
4491; 3383.72543; 15.464; 0.005; 80
4492; 3390.73874; 15.896; 0.005; 80
4493; 3398.77396; 15.512; 0.005; 80
4494; 3409.61078; 15.733; 0.005; 80
4495; 3715.72524; 15.428; 0.005; 80
4496; 3720.75808; 15.447; 0.005; 80
4497; 3726.76498; 15.702; 0.005; 80
4498; 3738.71412; 16.047; 0.005; 80
4499; 3746.6932; 15.711; 0.005; 80
4500; 3754.7138; 15.822; 0.005; 80
4501; 3763.77382; 16.098; 0.005; 80
4502; 3776.64978; 15.759; 0.005; 80
4503; 4068.69658; 15.656; 0.005; 80
4504; 4074.7234; 15.867; 0.006; 80
4505; 4103.74818; 15.739; 0.006; 80
4506; 4128.64725; 15.746; 0.005; 80
4507; 4397.8562; 15.992; 0.006; 80
4508; 4412.84444; 16.012; 0.006; 80
4509; 4432.84421; 16.038; 0.006; 80
4510; 4442.81804; 16.055; 0.006; 80
4511; 4454.76369; 15.458; 0.005; 80
4512; 4462.8064; 16.086; 0.006; 80
4513; 4472.73105; 16.082; 0.005; 80
4514; 4487.82295; 16.105; 0.008; 80
4515; 4511.73599; 15.968; 0.005; 80
4516; 2996.70099; 16.245; 0.006; 81
4517; 3028.68483; 16.195; 0.006; 81
4518; 3331.75175; 15.95; 0.005; 81
4519; 3341.75684; 15.978; 0.005; 81
4520; 3352.71342; 16.192; 0.005; 81
4521; 3357.64905; 16.044; 0.005; 81
4522; 3362.72325; 16.162; 0.006; 81
4523; 3365.65763; 16.046; 0.006; 81
4524; 3370.68959; 16.126; 0.006; 81
4525; 3375.70898; 16.076; 0.005; 81
4526; 3381.66934; 16.115; 0.005; 81
4527; 3389.62725; 16.177; 0.005; 81
4528; 3397.67444; 16.179; 0.006; 81
4529; 3719.68923; 16.189; 0.007; 81
4530; 3722.77361; 16.075; 0.006; 81
4531; 3727.71181; 16.228; 0.005; 81
4532; 3737.60604; 16.278; 0.006; 81
4533; 3746.61668; 15.937; 0.005; 81
4534; 3753.61809; 16.267; 0.006; 81
4535; 3760.64069; 15.952; 0.005; 81
4536; 3771.6182; 16.253; 0.006; 81
4537; 4064.68536; 15.985; 0.005; 81
4538; 4073.66518; 16.27; 0.007; 81
4539; 4082.70695; 15.937; 0.004; 81
4540; 4093.70464; 16.248; 0.005; 81
4541; 4112.65316; 15.989; 0.005; 81
4542; 4120.67317; 16.018; 0.005; 81
4543; 4393.81787; 16.233; 0.006; 81
4544; 4403.77444; 16.207; 0.007; 81
4545; 4411.7974; 16.207; 0.006; 81
4546; 4417.78975; 16.199; 0.006; 81
4547; 4441.75097; 16.146; 0.006; 81
4548; 4458.70584; 16.043; 0.007; 81
4549; 4466.68208; 16.135; 0.006; 81
4550; 4473.64385; 16.04; 0.005; 81
4551; 4481.80167; 16.05; 0.005; 81
4552; 2997.67856; 17.463; 0.008; 82
4553; 3331.8361; 17.317; 0.008; 82
4554; 3337.73624; 17.497; 0.012; 82
4555; 3355.80453; 17.573; 0.008; 82
4556; 3359.80808; 17.548; 0.008; 82
4557; 3362.83835; 17.302; 0.007; 82
4558; 3365.82538; 17.507; 0.012; 82
4559; 3373.75237; 17.601; 0.01; 82
4560; 3381.75382; 17.491; 0.009; 82
4561; 3389.76763; 17.336; 0.008; 82
4562; 3397.77125; 17.281; 0.01; 82
4563; 3405.64035; 17.587; 0.009; 82
4564; 3713.77929; 17.583; 0.008; 82
4565; 3718.72922; 17.574; 0.012; 82
4566; 3722.68662; 17.544; 0.01; 82
4567; 3733.70082; 17.339; 0.007; 82
4568; 3742.66385; 17.365; 0.008; 82
4569; 3751.64517; 17.33; 0.01; 82
4570; 3759.67639; 17.518; 0.008; 82
4571; 3775.75075; 17.591; 0.01; 82
4572; 3783.66439; 17.333; 0.009; 82
4573; 4065.73791; 17.313; 0.007; 82
4574; 4074.69456; 17.298; 0.01; 82
4575; 4095.68845; 17.476; 0.008; 82
4576; 4103.71919; 17.553; 0.014; 82
4577; 4126.73351; 17.345; 0.008; 82
4578; 4377.87791; 17.341; 0.009; 82
4579; 4397.82679; 17.53; 0.012; 82
4580; 4423.79787; 17.415; 0.008; 82
4581; 4434.83087; 17.522; 0.01; 82
4582; 4452.78188; 17.501; 0.009; 82
4583; 4466.76409; 17.342; 0.008; 82
4584; 4468.80174; 17.548; 0.009; 82
4585; 4480.77708; 17.321; 0.006; 82
4586; 4485.82962; 17.484; 0.008; 82
4587; 4511.70702; 17.282; 0.008; 82
4588; 818.71907; 16.047; 0.016; 83
4589; 822.73166; 16.205; 0.008; 83
4590; 826.82523; 16.336; 0.011; 83
4591; 875.65199; 16.492; 0.01; 83
4592; 897.6694; 16.538; 0.009; 83
4593; 1084.88637; 16.548; 0.011; 83
4594; 1090.86843; 15.953; 0.01; 83
4595; 1131.75823; 16.489; 0.009; 83
4596; 1144.78532; 15.926; 0.01; 83
4597; 1153.7599; 16.036; 0.007; 83
4598; 1155.81105; 16.496; 0.01; 83
4599; 1159.80491; 16.467; 0.007; 83
4600; 1166.83865; 16.235; 0.009; 83
4601; 1194.76941; 16.093; 0.005; 83
4602; 1205.75975; 16.486; 0.006; 83
4603; 1207.77839; 15.862; 0.015; 83
4604; 1212.76029; 16.197; 0.008; 83
4605; 1216.74576; 16.099; 0.011; 83
4606; 1221.74165; 16.347; 0.006; 83
4607; 1239.63773; 16.533; 0.008; 83
4608; 1248.58303; 16.608; 0.007; 83
4609; 1258.56524; 16.135; 0.01; 83
4610; 1291.61553; 15.992; 0.009; 83
4611; 1472.85322; 16.412; 0.007; 83
4612; 1477.80695; 16.534; 0.009; 83
4613; 1492.82829; 16.209; 0.005; 83
4614; 1498.8321; 16.568; 0.007; 83
4615; 1521.82296; 16.119; 0.007; 83
4616; 1522.8414; 16.386; 0.007; 83
4617; 1545.85236; 16.034; 0.006; 83
4618; 1550.8221; 16.047; 0.01; 83
4619; 1551.82234; 16.32; 0.012; 83
4620; 1568.71347; 16.36; 0.01; 83
4621; 1579.75374; 15.931; 0.005; 83
4622; 1593.71142; 16.357; 0.009; 83
4623; 1596.68119; 16.01; 0.007; 83
4624; 1615.65944; 16.548; 0.008; 83
4625; 1619.69125; 16.508; 0.01; 83
4626; 1622.65046; 16.272; 0.009; 83
4627; 1625.59435; 15.897; 0.007; 83
4628; 1631.66141; 16.434; 0.009; 83
4629; 3001.69648; 16.265; 0.006; 83
4630; 3034.69625; 16.13; 0.005; 83
4631; 3315.82777; 16.428; 0.006; 83
4632; 3331.86197; 16.273; 0.006; 83
4633; 3337.76283; 16.622; 0.007; 83
4634; 3355.83189; 15.917; 0.005; 83
4635; 3360.69558; 16.147; 0.006; 83
4636; 3376.80155; 15.946; 0.005; 83
4637; 3383.72145; 16.654; 0.006; 83
4638; 3390.73475; 16.385; 0.006; 83
4639; 3398.76994; 16.3; 0.006; 83
4640; 3409.6068; 16.15; 0.005; 83
4641; 3715.7213; 16.089; 0.005; 83
4642; 3720.75412; 16.337; 0.006; 83
4643; 3726.76103; 16.636; 0.006; 83
4644; 3738.71014; 16.594; 0.006; 83
4645; 3746.68922; 16.501; 0.006; 83
4646; 3754.70983; 16.447; 0.006; 83
4647; 3763.76986; 16.595; 0.005; 83
4648; 3776.64579; 16.628; 0.007; 83
4649; 4068.69268; 16.551; 0.006; 83
4650; 4074.7195; 15.951; 0.006; 83
4651; 4103.74424; 15.855; 0.005; 83
4652; 4128.64332; 15.885; 0.005; 83
4653; 4397.85227; 16.371; 0.006; 83
4654; 4412.84053; 15.868; 0.005; 83
4655; 4432.8403; 16.649; 0.007; 83
4656; 4442.81413; 16.072; 0.006; 83
4657; 4454.75979; 15.86; 0.005; 83
4658; 4462.8025; 16.025; 0.006; 83
4659; 4472.72712; 16.279; 0.005; 83
4660; 4487.81902; 16.102; 0.008; 83
4661; 4511.73205; 16.568; 0.006; 83
4662; 2994.70779; 16.359; 0.006; 84
4663; 3010.75121; 16.268; 0.007; 84
4664; 3326.79276; 16.325; 0.005; 84
4665; 3336.82883; 16.365; 0.006; 84
4666; 3352.76289; 16.261; 0.005; 84
4667; 3357.73177; 15.818; 0.005; 84
4668; 3362.80904; 16.308; 0.005; 84
4669; 3365.79641; 16.22; 0.006; 84
4670; 3372.81204; 16.332; 0.005; 84
4671; 3381.71977; 16.046; 0.005; 84
4672; 3386.81848; 16.444; 0.005; 84
4673; 3396.7811; 16.444; 0.007; 84
4674; 3717.71053; 16.223; 0.006; 84
4675; 3720.79535; 16.16; 0.006; 84
4676; 3732.80165; 15.699; 0.004; 84
4677; 3740.66933; 16.19; 0.005; 84
4678; 3749.72081; 15.881; 0.005; 84
4679; 3756.67426; 16.052; 0.005; 84
4680; 3766.64985; 16.098; 0.005; 84
4681; 3774.57663; 16.421; 0.006; 84
4682; 4059.70746; 16.205; 0.005; 84
4683; 4072.79317; 16.182; 0.005; 84
4684; 4078.66115; 15.901; 0.005; 84
4685; 4109.82282; 16.369; 0.005; 84
4686; 4372.8902; 16.349; 0.006; 84
4687; 4382.89773; 16.367; 0.009; 84
4688; 4394.84828; 16.085; 0.005; 84
4689; 4409.78421; 16.446; 0.006; 84
4690; 4422.77027; 16.448; 0.006; 84
4691; 4434.80225; 16.241; 0.005; 84
4692; 4461.69673; 16.36; 0.006; 84
4693; 4468.7732; 16.449; 0.006; 84
4694; 4476.73894; 15.943; 0.005; 84
4695; 4483.83467; 16.145; 0.005; 84
4696; 4511.64701; 16.454; 0.006; 84
4697; 4542.60398; 15.988; 0.005; 84
4698; 2997.68604; 16.311; 0.006; 85
4699; 3331.84462; 16.545; 0.007; 85
4700; 3337.74478; 16.624; 0.008; 85
4701; 3355.81306; 16.034; 0.006; 85
4702; 3359.8166; 16.347; 0.006; 85
4703; 3362.8469; 16.232; 0.006; 85
4704; 3365.83388; 16.089; 0.006; 85
4705; 3373.76086; 16.542; 0.007; 85
4706; 3381.76234; 16.003; 0.006; 85
4707; 3389.77612; 16.414; 0.007; 85
4708; 3397.78464; 16.676; 0.009; 85
4709; 3405.64885; 16.137; 0.006; 85
4710; 3713.78779; 16.288; 0.006; 85
4711; 3718.73771; 16.675; 0.008; 85
4712; 3722.69508; 15.969; 0.006; 85
4713; 3733.70933; 16.314; 0.006; 85
4714; 3742.6723; 15.854; 0.005; 85
4715; 3751.65363; 16.656; 0.008; 85
4716; 3759.68483; 16.088; 0.006; 85
4717; 3775.75913; 15.855; 0.005; 85
4718; 3783.67278; 16.427; 0.007; 85
4719; 4065.74631; 16.598; 0.006; 85
4720; 4074.70297; 16.326; 0.007; 85
4721; 4095.70529; 16.608; 0.006; 85
4722; 4103.72756; 15.963; 0.006; 85
4723; 4126.74187; 15.876; 0.005; 85
4724; 4377.8862; 16.494; 0.007; 85
4725; 4397.83516; 16.332; 0.008; 85
4726; 4423.80624; 16.655; 0.007; 85
4727; 4434.84122; 16.001; 0.006; 85
4728; 4452.79025; 16.542; 0.008; 85
4729; 4466.77245; 16.644; 0.008; 85
4730; 4468.8101; 16.384; 0.007; 85
4731; 4480.78544; 15.915; 0.005; 85
4732; 4485.83796; 16.522; 0.007; 85
4733; 4511.71533; 16.333; 0.006; 85
4734; 749.81405; 16.434; 0.009; 86
4735; 799.82783; 17.303; 0.011; 86
4736; 822.69845; 16.775; 0.012; 86
4737; 825.84856; 16.389; 0.01; 86
4738; 844.79874; 17.069; 0.009; 86
4739; 875.68782; 17.292; 0.016; 86
4740; 900.67459; 17.255; 0.011; 86
4741; 1087.86579; 16.421; 0.01; 86
4742; 1090.83329; 17.27; 0.021; 86
4743; 1130.83945; 16.676; 0.007; 86
4744; 1143.80581; 16.788; 0.011; 86
4745; 1152.82824; 16.98; 0.011; 86
4746; 1155.72417; 16.482; 0.01; 86
4747; 1156.83079; 16.924; 0.009; 86
4748; 1159.83797; 16.418; 0.009; 86
4749; 1160.7816; 16.823; 0.01; 86
4750; 1169.8187; 17.019; 0.008; 86
4751; 1205.79167; 16.963; 0.008; 86
4752; 1212.72721; 17.131; 0.014; 86
4753; 1215.73209; 16.801; 0.01; 86
4754; 1232.70374; 16.87; 0.008; 86
4755; 1239.66863; 16.799; 0.01; 86
4756; 1258.53179; 16.986; 0.01; 86
4757; 1477.77305; 16.84; 0.016; 86
4758; 1489.827; 16.594; 0.007; 86
4759; 1495.78178; 17.149; 0.009; 86
4760; 1521.78957; 17.264; 0.015; 86
4761; 1522.80801; 16.703; 0.01; 86
4762; 1545.81949; 16.995; 0.009; 86
4763; 1551.78898; 17.309; 0.014; 86
4764; 1568.74559; 17.33; 0.013; 86
4765; 1576.73279; 17.263; 0.01; 86
4766; 1586.68722; 16.472; 0.012; 86
4767; 1593.67669; 17.28; 0.014; 86
4768; 1596.6424; 17.017; 0.013; 86
4769; 1615.62637; 16.977; 0.009; 86
4770; 1621.62652; 16.912; 0.013; 86
4771; 1624.64642; 16.446; 0.008; 86
4772; 1631.62846; 17.264; 0.013; 86
4773; 1658.58731; 16.517; 0.008; 86
4774; 2995.69291; 17.159; 0.008; 86
4775; 3009.82325; 17.068; 0.009; 86
4776; 3326.81396; 16.887; 0.007; 86
4777; 3336.85998; 16.858; 0.009; 86
4778; 3352.78472; 16.473; 0.004; 86
4779; 3355.76137; 17.349; 0.008; 86
4780; 3359.76938; 17.318; 0.008; 86
4781; 3363.80373; 17.254; 0.009; 86
4782; 3370.76049; 16.919; 0.008; 86
4783; 3376.7723; 17.333; 0.009; 86
4784; 3390.70553; 16.451; 0.006; 86
4785; 3398.74054; 16.668; 0.008; 86
4786; 3715.69228; 16.532; 0.007; 86
4787; 3720.70485; 16.626; 0.008; 86
4788; 3727.83842; 17.291; 0.008; 86
4789; 3738.68043; 17.004; 0.007; 86
4790; 3747.68302; 17.137; 0.01; 86
4791; 3756.63721; 17.241; 0.007; 86
4792; 3766.6713; 16.397; 0.006; 86
4793; 3769.77992; 17.302; 0.008; 86
4794; 3774.59734; 16.986; 0.009; 86
4795; 3783.62746; 16.437; 0.006; 86
4796; 4064.75559; 17.209; 0.007; 86
4797; 4072.8142; 17.099; 0.009; 86
4798; 4078.68379; 17.157; 0.009; 86
4799; 4103.68062; 17.313; 0.012; 86
4800; 4113.77108; 16.72; 0.007; 86
4801; 4127.6916; 17.086; 0.008; 86
4802; 4373.7974; 17.295; 0.01; 86
4803; 4396.74787; 16.64; 0.008; 86
4804; 4409.80617; 16.794; 0.007; 86
4805; 4423.76072; 17.166; 0.009; 86
4806; 4434.78163; 16.647; 0.007; 86
4807; 4443.81757; 16.889; 0.008; 86
4808; 4454.73082; 17.147; 0.009; 86
4809; 4462.73673; 17.317; 0.009; 86
