measurements_id; time; flux; error; source_id
4315; 3775.75075; 18.962; 0.029; 86
4316; 3783.66439; 19.634; 0.052; 86
4317; 4065.73791; 19.216; 0.02; 86
4318; 4074.69456; 19.276; 0.048; 86
4319; 4095.68845; 19.197; 0.02; 86
4320; 4103.71919; 19.475; 0.07; 86
4321; 4126.73351; 19.688; 0.035; 86
4322; 4377.87791; 19.577; 0.036; 86
4323; 4397.82679; 19.566; 0.054; 86
4324; 4423.79787; 19.712; 0.035; 86
4325; 4434.83087; 19.563; 0.04; 86
4326; 4452.78188; 19.23; 0.026; 86
4327; 4466.76409; 19.089; 0.024; 86
4328; 4468.80174; 19.542; 0.029; 86
4329; 4480.77708; 19.778; 0.027; 86
4330; 4485.82962; 19.493; 0.028; 86
4331; 4511.70702; 19.513; 0.026; 86
4332; 481.62452; 19.367; 0.03; 87
4333; 527.54693; 19.107; 0.027; 87
4334; 704.90882; 19.572; 0.063; 87
4335; 713.89484; 19.009; 0.033; 87
4336; 714.90071; 18.789; 0.03; 87
4337; 716.82481; 19.583; 0.08; 87
4338; 720.87938; 19.776; 0.054; 87
4339; 722.83399; 19.35; 0.033; 87
4340; 747.86856; 19.535; 0.037; 87
4341; 748.81529; 19.353; 0.033; 87
4342; 755.80646; 19.779; 0.046; 87
4343; 799.72935; 19.618; 0.05; 87
4344; 821.73733; 18.813; 0.028; 87
4345; 824.76696; 19.463; 0.053; 87
4346; 825.75128; 19.782; 0.12; 87
4347; 826.84576; 19.463; 0.083; 87
4348; 833.73542; 18.688; 0.023; 87
4349; 835.77521; 18.5; 0.019; 87
4350; 836.71493; 19.565; 0.036; 87
4351; 837.73013; 19.511; 0.034; 87
4352; 843.77491; 19.379; 0.034; 87
4353; 844.7442; 19.266; 0.032; 87
4354; 845.76676; 19.202; 0.029; 87
4355; 857.63076; 18.803; 0.038; 87
4356; 859.71706; 18.826; 0.032; 87
4357; 881.72061; 19.512; 0.069; 87
4358; 891.58652; 19.431; 0.036; 87
4359; 894.51434; 19.31; 0.037; 87
4360; 921.62548; 19.553; 0.06; 87
4361; 1107.8803; 19.392; 0.071; 87
4362; 1129.75262; 19.599; 0.042; 87
4363; 1153.83864; 18.775; 0.037; 87
4364; 1225.63087; 19.503; 0.033; 87
4365; 1235.67493; 19.624; 0.07; 87
4366; 1246.67543; 18.728; 0.026; 87
4367; 1253.55562; 19.377; 0.033; 87
4368; 1291.56867; 19.57; 0.042; 87
4369; 1477.83825; 19.491; 0.048; 87
4370; 1496.68449; 19.194; 0.031; 87
4371; 1515.76307; 19.729; 0.044; 87
4372; 1524.75852; 18.643; 0.017; 87
4373; 1545.71831; 19.556; 0.035; 87
4374; 1551.76675; 19.063; 0.023; 87
4375; 1565.58785; 19.595; 0.079; 87
4376; 1579.69918; 18.946; 0.026; 87
4377; 1615.60361; 18.844; 0.025; 87
4378; 1620.66478; 19.222; 0.063; 87
4379; 1623.52429; 19.499; 0.089; 87
4380; 1628.57058; 18.883; 0.027; 87
4381; 3715.69228; 18.914; 0.04; 87
4382; 3720.70485; 19.67; 0.076; 87
4383; 3727.83842; 19.577; 0.043; 87
4384; 3738.68043; 19.543; 0.039; 87
4385; 3747.68302; 19.47; 0.066; 87
4386; 3766.6713; 19.523; 0.034; 87
4387; 3769.77992; 19.422; 0.031; 87
4388; 3774.59734; 19.87; 0.086; 87
4389; 3783.62746; 18.545; 0.026; 87
4390; 4072.8142; 19.563; 0.064; 87
4391; 4078.68379; 19.598; 0.057; 87
4392; 4103.68062; 18.567; 0.035; 87
4393; 4373.7974; 19.607; 0.059; 87
4394; 4396.74787; 19.168; 0.052; 87
4395; 4409.80617; 18.875; 0.024; 87
4396; 4423.76072; 18.872; 0.025; 87
4397; 4434.78163; 19.127; 0.034; 87
4398; 4443.81757; 19.696; 0.052; 87
4399; 4454.73082; 19.727; 0.067; 87
4400; 4462.73673; 18.661; 0.025; 87
4401; 4464.66236; 19.724; 0.049; 87
4402; 4465.63532; 19.668; 0.039; 87
4403; 4466.64481; 19.656; 0.043; 87
4404; 4467.68066; 19.671; 0.039; 87
4405; 4482.8308; 19.555; 0.046; 87
4406; 4488.76516; 19.394; 0.11; 87
4407; 4511.67041; 19.454; 0.043; 87
4408; 3005.8575; 19.295; 0.027; 88
4409; 3036.75962; 19.34; 0.02; 88
4410; 3337.83601; 19.353; 0.041; 88
4411; 3356.76316; 19.018; 0.018; 88
4412; 3361.76658; 19.007; 0.02; 88
4413; 3373.78595; 19.5; 0.031; 88
4414; 3379.83705; 19.164; 0.021; 88
4415; 3385.84331; 19.422; 0.025; 88
4416; 3391.67085; 19.453; 0.037; 88
4417; 3398.81143; 19.366; 0.048; 88
4418; 3717.8201; 19.44; 0.028; 88
4419; 3722.7489; 19.547; 0.044; 88
4420; 3735.77646; 19.15; 0.016; 88
4421; 3745.665; 19.484; 0.033; 88
4422; 3752.67043; 19.398; 0.04; 88
4423; 3760.69049; 19.49; 0.02; 88
4424; 3778.72814; 19.423; 0.044; 88
4425; 4068.7331; 19.461; 0.021; 88
4426; 4075.70572; 19.264; 0.037; 88
4427; 4111.86247; 19.491; 0.032; 88
4428; 4398.76846; 19.113; 0.038; 88
4429; 4416.79467; 19.246; 0.019; 88
4430; 4425.77283; 19.564; 0.039; 88
4431; 4437.842; 19.48; 0.028; 88
4432; 4453.82152; 19.087; 0.019; 88
4433; 4465.69263; 19.401; 0.022; 88
4434; 4470.78622; 19.442; 0.019; 88
4435; 4484.88119; 19.405; 0.087; 88
4436; 2993.65933; 19.348; 0.025; 89
4437; 3025.70399; 19.199; 0.018; 89
4438; 3326.71726; 19.619; 0.025; 89
4439; 3336.72312; 19.856; 0.067; 89
4440; 3341.82781; 19.603; 0.044; 89
4441; 3351.69107; 19.525; 0.026; 89
4442; 3356.65343; 19.771; 0.032; 89
4443; 3361.6257; 19.459; 0.035; 89
4444; 3369.81694; 19.434; 0.04; 89
4445; 3375.74653; 19.528; 0.031; 89
4446; 3382.65832; 19.414; 0.025; 89
4447; 3390.659; 19.48; 0.04; 89
4448; 3714.74712; 19.154; 0.021; 89
4449; 3721.77303; 19.135; 0.034; 89
4450; 3730.7013; 19.384; 0.021; 89
4451; 3739.73581; 19.703; 0.024; 89
4452; 3747.64452; 19.365; 0.045; 89
4453; 3754.61403; 19.263; 0.026; 89
4454; 3763.58738; 19.591; 0.025; 89
4455; 3773.64152; 19.672; 0.037; 89
4456; 4058.70921; 19.355; 0.019; 89
4457; 4072.74808; 19.409; 0.041; 89
4458; 4078.7805; 19.638; 0.051; 89
4459; 4098.63703; 19.502; 0.037; 89
4460; 4105.71481; 19.525; 0.053; 89
4461; 4112.71847; 19.499; 0.022; 89
4462; 4372.84524; 19.528; 0.042; 89
4463; 4394.77858; 19.58; 0.033; 89
4464; 4407.75616; 19.046; 0.023; 89
4465; 4420.77902; 19.362; 0.025; 89
4466; 4427.81554; 19.439; 0.041; 89
4467; 4441.68072; 19.194; 0.021; 89
4468; 4464.73233; 19.447; 0.029; 89
4469; 4472.61533; 19.629; 0.024; 89
4470; 4481.70585; 19.344; 0.021; 89
4471; 4485.75297; 19.222; 0.053; 89
4472; 4489.76201; 19.147; 0.06; 89
4473; 4511.57116; 19.46; 0.037; 89
4474; 2993.67325; 19.435; 0.028; 90
4475; 3025.71801; 19.558; 0.027; 90
4476; 3326.73331; 19.33; 0.023; 90
4477; 3336.73915; 19.29; 0.045; 90
4478; 3341.84388; 19.36; 0.044; 90
4479; 3351.70717; 19.632; 0.03; 90
4480; 3356.66949; 19.319; 0.026; 90
4481; 3361.64335; 19.716; 0.045; 90
4482; 3369.83299; 19.671; 0.056; 90
4483; 3375.76261; 19.626; 0.041; 90
4484; 3383.77893; 19.579; 0.025; 90
4485; 3390.67508; 19.335; 0.041; 90
4486; 3714.76386; 19.662; 0.03; 90
4487; 3721.78897; 19.775; 0.062; 90
4488; 3730.71725; 19.163; 0.019; 90
4489; 3739.75179; 19.534; 0.022; 90
4490; 3747.66175; 19.919; 0.067; 90
4491; 3754.63202; 19.655; 0.044; 90
4492; 3763.6042; 19.054; 0.018; 90
4493; 3773.65759; 19.32; 0.033; 90
4494; 4058.72508; 19.382; 0.021; 90
4495; 4072.76396; 19.425; 0.047; 90
4496; 4078.79637; 19.608; 0.055; 90
4497; 4098.68027; 19.539; 0.035; 90
4498; 4105.7308; 19.7; 0.07; 90
4499; 4112.73442; 19.558; 0.027; 90
4500; 4372.86131; 19.833; 0.059; 90
4501; 4394.7946; 19.387; 0.026; 90
4502; 4407.80506; 19.507; 0.037; 90
4503; 4420.79495; 19.671; 0.031; 90
4504; 4427.83142; 19.598; 0.045; 90
4505; 4441.69658; 19.316; 0.025; 90
4506; 4464.74816; 19.69; 0.044; 90
4507; 4472.63119; 19.258; 0.02; 90
4508; 4481.72177; 19.643; 0.027; 90
4509; 4485.76889; 19.519; 0.072; 90
4510; 4511.58717; 19.609; 0.048; 90
4511; 4542.52861; 19.19; 0.043; 90
4512; 467.72291; 19.376; 0.051; 91
4513; 471.75344; 19.265; 0.079; 91
4514; 478.64562; 19.361; 0.044; 91
4515; 479.63477; 19.399; 0.034; 91
4516; 481.6504; 19.207; 0.035; 91
4517; 484.62506; 19.179; 0.029; 91
4518; 485.69756; 19.423; 0.038; 91
4519; 490.63045; 19.192; 0.027; 91
4520; 498.68476; 19.176; 0.054; 91
4521; 501.64976; 19.363; 0.076; 91
4522; 515.74863; 19.13; 0.033; 91
4523; 527.61212; 19.105; 0.048; 91
4524; 538.65389; 19.289; 0.046; 91
4525; 539.59418; 19.284; 0.036; 91
4526; 541.66271; 19.185; 0.038; 91
4527; 552.58605; 19.14; 0.038; 91
4528; 553.56302; 19.18; 0.034; 91
4529; 797.82191; 19.331; 0.068; 91
4530; 821.71425; 19.183; 0.04; 91
4531; 835.75225; 19.314; 0.042; 91
4532; 845.71878; 19.224; 0.029; 91
4533; 857.66636; 19.27; 0.085; 91
4534; 859.63034; 19.346; 0.061; 91
4535; 881.68667; 19.015; 0.05; 91
4536; 890.64041; 19.02; 0.063; 91
4537; 894.61014; 19.29; 0.044; 91
4538; 1130.76897; 19.308; 0.045; 91
4539; 1178.82168; 19.262; 0.057; 91
4540; 1182.77353; 19.333; 0.069; 91
4541; 1188.80865; 19.326; 0.048; 91
4542; 1190.7786; 19.379; 0.041; 91
4543; 1193.73197; 19.145; 0.037; 91
4544; 1205.69092; 19.17; 0.035; 91
4545; 1212.64754; 19.188; 0.045; 91
4546; 1220.69215; 19.151; 0.033; 91
4547; 1239.58749; 19.026; 0.056; 91
4548; 1247.62844; 19.142; 0.036; 91
4549; 1291.53421; 19.104; 0.037; 91
4550; 1496.76508; 19.175; 0.031; 91
4551; 1511.84129; 19.297; 0.043; 91
4552; 1515.81511; 19.105; 0.033; 91
4553; 1524.72409; 19.103; 0.033; 91
4554; 1543.7971; 19.326; 0.038; 91
4555; 1550.78693; 19.191; 0.034; 91
4556; 1572.77267; 19.364; 0.047; 91
4557; 1573.79488; 19.383; 0.045; 91
4558; 1587.67088; 19.149; 0.032; 91
4559; 1618.61329; 19.386; 0.061; 91
4560; 1624.58068; 19.305; 0.051; 91
4561; 1631.56253; 19.188; 0.041; 91
4562; 2990.68506; 19.337; 0.026; 91
4563; 2994.7006; 19.205; 0.024; 91
4564; 3008.82397; 19.229; 0.028; 91
4565; 3010.74403; 19.091; 0.05; 91
4566; 3326.75505; 19.333; 0.027; 91
4567; 3326.78456; 19.352; 0.024; 91
4568; 3336.7608; 19.331; 0.047; 91
4569; 3336.82062; 19.265; 0.044; 91
4570; 3352.75471; 19.324; 0.024; 91
4571; 3356.69228; 19.164; 0.022; 91
4572; 3357.72356; 19.151; 0.022; 91
4573; 3361.66482; 19.29; 0.031; 91
4574; 3362.80083; 19.37; 0.027; 91
4575; 3365.78819; 19.145; 0.036; 91
4576; 3372.80387; 19.178; 0.029; 91
4577; 3376.71157; 19.213; 0.028; 91
4578; 3381.71155; 19.233; 0.023; 91
4579; 3385.73332; 19.227; 0.023; 91
4580; 3386.80831; 19.35; 0.022; 91
4581; 3391.6287; 19.185; 0.034; 91
4582; 3396.77292; 19.414; 0.079; 91
4583; 3406.65401; 19.361; 0.025; 91
4584; 3714.78513; 19.181; 0.023; 91
4585; 3717.70241; 19.297; 0.052; 91
4586; 3720.78721; 19.265; 0.045; 91
4587; 3721.83576; 19.118; 0.04; 91
4588; 3728.67873; 19.324; 0.024; 91
4589; 3732.79351; 19.293; 0.022; 91
4590; 3737.733; 19.314; 0.022; 91
4591; 3740.66121; 19.127; 0.019; 91
4592; 3746.6602; 19.35; 0.036; 91
4593; 3749.71267; 19.272; 0.05; 91
4594; 3754.58798; 19.368; 0.031; 91
4595; 3756.6661; 19.157; 0.023; 91
4596; 3763.62628; 19.36; 0.023; 91
4597; 3766.64165; 19.109; 0.023; 91
4598; 3773.67881; 19.16; 0.041; 91
4599; 3774.56843; 19.19; 0.035; 91
4600; 4058.74603; 19.361; 0.022; 91
4601; 4059.69941; 19.215; 0.025; 91
4602; 4070.74121; 19.189; 0.034; 91
4603; 4072.78513; 19.272; 0.043; 91
4604; 4077.7762; 19.128; 0.038; 91
4605; 4078.65314; 19.138; 0.027; 91
4606; 4098.70096; 19.251; 0.03; 91
4607; 4098.73027; 19.313; 0.027; 91
4608; 4109.81476; 19.354; 0.034; 91
4609; 4112.75566; 19.113; 0.022; 91
4610; 4132.69966; 19.216; 0.05; 91
4611; 4371.88402; 19.131; 0.045; 91
4612; 4372.88208; 19.099; 0.029; 91
4613; 4380.86113; 19.119; 0.024; 91
4614; 4382.88961; 19.313; 0.047; 91
4615; 4394.75401; 19.295; 0.032; 91
4616; 4394.84019; 19.29; 0.027; 91
4617; 4408.75555; 19.182; 0.032; 91
4618; 4409.77617; 19.217; 0.025; 91
4619; 4421.83493; 19.36; 0.031; 91
4620; 4422.76222; 19.346; 0.029; 91
4621; 4434.85819; 19.167; 0.041; 91
4622; 4452.72002; 19.176; 0.028; 91
4623; 4459.70494; 19.233; 0.047; 91
4624; 4461.6887; 19.18; 0.036; 91
4625; 4467.72908; 19.207; 0.03; 91
4626; 4468.76515; 19.129; 0.024; 91
4627; 4476.73087; 19.18; 0.022; 91
4628; 4477.80597; 19.219; 0.031; 91
4629; 4482.74495; 19.349; 0.026; 91
4630; 4483.82661; 19.262; 0.026; 91
4631; 4486.78245; 19.091; 0.041; 91
4632; 4511.60836; 19.28; 0.039; 91
4633; 4511.63887; 19.284; 0.028; 91
4634; 799.78323; 19.64; 0.079; 92
4635; 825.80359; 19.276; 0.064; 92
4636; 1222.70715; 19.255; 0.04; 92
4637; 1233.72085; 19.449; 0.047; 92
4638; 1259.60313; 19.423; 0.044; 92
4639; 1494.83741; 19.431; 0.043; 92
4640; 1521.76508; 18.918; 0.034; 92
4641; 1524.8012; 19.534; 0.047; 92
4642; 1545.79534; 18.912; 0.026; 92
4643; 1562.6838; 19.632; 0.088; 92
4644; 1576.70737; 19.022; 0.033; 92
4645; 1583.69748; 18.684; 0.028; 92
4646; 1590.6697; 18.769; 0.032; 92
4647; 1593.64336; 19.667; 0.096; 92
4648; 1596.61853; 19.53; 0.07; 92
4649; 1618.58794; 19.037; 0.035; 92
4650; 1621.60252; 19.202; 0.07; 92
4651; 1623.62175; 19.047; 0.071; 92
4652; 1629.62602; 19.586; 0.065; 92
4653; 2995.66717; 18.745; 0.017; 92
4654; 3326.69132; 19.29; 0.025; 92
4655; 3331.7975; 19.258; 0.031; 92
4656; 3341.80262; 19.109; 0.032; 92
4657; 3352.6923; 19.372; 0.03; 92
4658; 3357.69431; 19.245; 0.023; 92
4659; 3362.76878; 19.279; 0.034; 92
4660; 3365.7029; 18.862; 0.035; 92
4661; 3369.79145; 19.45; 0.048; 92
4662; 3376.6822; 19.336; 0.024; 92
4663; 3383.75855; 19.437; 0.023; 92
4664; 3389.72914; 19.007; 0.021; 92
4665; 3397.7336; 19.63; 0.068; 92
4666; 3713.74266; 19.023; 0.021; 92
4667; 3721.74487; 19.626; 0.057; 92
4668; 3732.64334; 18.744; 0.019; 92
4669; 3740.63102; 19.504; 0.028; 92
4670; 3749.68363; 18.967; 0.047; 92
4671; 3756.69918; 18.81; 0.022; 92
4672; 3762.75434; 19.459; 0.028; 92
4673; 3772.75415; 19.355; 0.026; 92
4674; 4058.68474; 19.368; 0.025; 92
4675; 4072.72348; 19.596; 0.055; 92
4676; 4078.71693; 18.941; 0.034; 92
4677; 4109.70181; 18.9; 0.025; 92
4678; 4120.71784; 19.494; 0.025; 92
4679; 4393.79741; 19.08; 0.023; 92
4680; 4403.81877; 18.742; 0.03; 92
4681; 4418.75988; 19.512; 0.03; 92
4682; 4426.85145; 19.37; 0.035; 92
4683; 4432.81196; 19.683; 0.056; 92
4684; 4442.78566; 19.523; 0.032; 92
4685; 4454.67733; 19.337; 0.043; 92
4686; 4463.70457; 19.407; 0.044; 92
4687; 4470.64152; 19.525; 0.029; 92
4688; 4480.70323; 19.537; 0.028; 92
4689; 4484.78501; 18.712; 0.017; 92
4690; 4488.70678; 19.016; 0.054; 92
4691; 4511.5467; 19.279; 0.043; 92
4692; 2995.70353; 19.275; 0.023; 93
4693; 3009.83384; 19.485; 0.032; 93
4694; 3326.82611; 20.063; 0.039; 93
4695; 3337.85411; 19.695; 0.074; 93
4696; 3355.77353; 19.703; 0.034; 93
4697; 3359.78161; 19.877; 0.035; 93
4698; 3363.81587; 19.9; 0.058; 93
4699; 3370.77266; 19.295; 0.043; 93
4700; 3376.78447; 20.02; 0.054; 93
4701; 3390.71811; 19.746; 0.05; 93
4702; 3409.58847; 19.182; 0.023; 93
4703; 3715.70434; 19.624; 0.045; 93
4704; 3720.71692; 19.479; 0.055; 93
4705; 3727.8505; 20.027; 0.047; 93
4706; 3738.69248; 19.476; 0.025; 93
4707; 3747.69509; 19.567; 0.071; 93
4708; 3756.64933; 19.235; 0.022; 93
4709; 3766.6834; 19.703; 0.028; 93
4710; 3774.60947; 19.124; 0.036; 93
4711; 3783.63962; 19.316; 0.039; 93
4712; 4064.76753; 19.655; 0.025; 93
4713; 4072.82608; 19.622; 0.045; 93
4714; 4078.6957; 20.012; 0.067; 93
4715; 4103.6926; 19.357; 0.057; 93
4716; 4113.78304; 19.374; 0.031; 93
4717; 4127.70362; 20.056; 0.04; 93
4718; 4373.80944; 19.752; 0.054; 93
4719; 4396.75985; 19.5; 0.054; 93
4720; 4409.81816; 19.798; 0.035; 93
4721; 4423.77264; 19.576; 0.031; 93
4722; 4434.79356; 20.093; 0.055; 93
4723; 4443.82947; 19.861; 0.039; 93
4724; 4454.74273; 19.704; 0.047; 93
4725; 4462.74868; 19.941; 0.051; 93
4726; 4472.68203; 19.552; 0.026; 93
4727; 4482.84278; 19.608; 0.033; 93
4728; 4488.77715; 20.184; 0.156; 93
4729; 4511.68245; 19.957; 0.039; 93
4730; 2112.94236; 18.378; 0.026; 94
4731; 2122.92512; 18.577; 0.021; 94
4732; 2128.93121; 18.361; 0.031; 94
4733; 2135.92855; 18.585; 0.024; 94
4734; 2143.91908; 18.64; 0.024; 94
4735; 2990.67416; 18.623; 0.019; 94
4736; 3008.81308; 18.309; 0.017; 94
4737; 3326.74263; 18.447; 0.016; 94
4738; 3336.74835; 18.658; 0.03; 94
4739; 3341.85401; 18.686; 0.033; 94
4740; 3351.71602; 18.572; 0.02; 94
4741; 3356.67912; 18.232; 0.015; 94
4742; 3361.65237; 18.299; 0.017; 94
4743; 3370.71876; 18.69; 0.028; 94
4744; 3376.69909; 18.662; 0.023; 94
4745; 3385.72082; 18.551; 0.017; 94
4746; 3391.61622; 18.414; 0.02; 94
4747; 3406.64153; 18.601; 0.019; 94
4748; 3714.77274; 18.628; 0.021; 94
4749; 3721.82336; 18.273; 0.022; 94
4750; 3728.66638; 18.47; 0.016; 94
4751; 3737.72063; 18.254; 0.013; 94
4752; 3746.64782; 18.628; 0.025; 94
4753; 3754.57556; 18.631; 0.023; 94
4754; 3763.61386; 18.433; 0.015; 94
4755; 3773.66643; 18.643; 0.025; 94
4756; 4058.73381; 18.438; 0.014; 94
4757; 4070.72897; 18.641; 0.026; 94
4758; 4077.76399; 18.483; 0.028; 94
4759; 4098.68871; 18.458; 0.019; 94
4760; 4105.74054; 18.625; 0.029; 94
4761; 4112.74342; 18.412; 0.016; 94
4762; 4132.6874; 18.698; 0.037; 94
4763; 4371.87119; 18.577; 0.029; 94
4764; 4380.8481; 18.34; 0.016; 94
4765; 4394.74173; 18.697; 0.027; 94
4766; 4408.7433; 18.65; 0.032; 94
4767; 4421.82268; 18.657; 0.022; 94
4768; 4430.83501; 18.635; 0.04; 94
4769; 4434.84596; 18.357; 0.021; 94
4770; 4452.70781; 18.431; 0.02; 94
4771; 4459.6927; 18.631; 0.033; 94
4772; 4477.79373; 18.348; 0.022; 94
4773; 4482.73267; 18.391; 0.017; 94
4774; 4486.7667; 18.681; 0.038; 94
4775; 4511.59596; 18.428; 0.022; 94
4776; 2995.67784; 19.028; 0.021; 95
4777; 3326.70344; 19.129; 0.022; 95
4778; 3331.80962; 19.902; 0.046; 95
4779; 3341.81472; 19.801; 0.057; 95
4780; 3352.70443; 19.943; 0.041; 95
4781; 3357.70643; 19.297; 0.026; 95
4782; 3362.78089; 19.509; 0.038; 95
4783; 3365.71501; 19.24; 0.058; 95
4784; 3369.80354; 19.755; 0.057; 95
4785; 3376.69429; 19.879; 0.041; 95
4786; 3389.74127; 19.956; 0.051; 95
4787; 3397.74575; 19.101; 0.042; 95
4788; 3713.75466; 19.84; 0.036; 95
4789; 3732.65535; 18.629; 0.016; 95
4790; 3740.64301; 19.403; 0.024; 95
4791; 3749.69566; 19.941; 0.1; 95
4792; 3756.71123; 19.906; 0.055; 95
4793; 3762.76644; 18.981; 0.02; 95
4794; 3772.76626; 19.689; 0.04; 95
4795; 4058.69661; 19.917; 0.035; 95
4796; 4072.73538; 19.723; 0.06; 95
4797; 4078.7288; 20.17; 0.089; 95
4798; 4109.71372; 19.715; 0.038; 95
4799; 4120.72978; 20.036; 0.039; 95
4800; 4159.526; 19.717; 0.077; 95
4801; 4160.55196; 19.719; 0.065; 95
4802; 4163.51468; 19.74; 0.047; 95
4803; 4164.51559; 19.701; 0.074; 95
4804; 4165.56615; 19.972; 0.083; 95
4805; 4393.80936; 19.43; 0.031; 95
4806; 4403.8307; 19.841; 0.065; 95
4807; 4418.77177; 19.924; 0.04; 95
4808; 4432.82381; 19.552; 0.05; 95
4809; 4442.79757; 20.068; 0.051; 95
4810; 4454.6892; 20.015; 0.064; 95
4811; 4463.71644; 19.921; 0.064; 95
4812; 4470.65342; 18.847; 0.021; 95
4813; 4480.71511; 19.648; 0.03; 95
4814; 4484.79689; 19.984; 0.039; 95
4815; 4488.71868; 19.84; 0.104; 95
4816; 4511.55868; 20.07; 0.066; 95
4817; 2997.67508; 19.116; 0.024; 96
4818; 3007.87001; 19.321; 0.085; 96
4819; 3331.8321; 19.225; 0.027; 96
4820; 3337.73225; 19.243; 0.044; 96
4821; 3355.80056; 19.536; 0.029; 96
4822; 3359.80412; 19.639; 0.031; 96
4823; 3362.83436; 19.486; 0.028; 96
4824; 3365.8214; 19.627; 0.069; 96
4825; 3373.74838; 19.543; 0.041; 96
4826; 3381.74517; 19.631; 0.033; 96
4827; 3389.76363; 19.579; 0.035; 96
4828; 3397.76726; 19.446; 0.059; 96
4829; 3405.63634; 19.287; 0.024; 96
4830; 3713.77533; 19.619; 0.03; 96
4831; 3718.72528; 18.981; 0.042; 96
4832; 3722.68267; 19.659; 0.05; 96
4833; 3733.69686; 19.401; 0.028; 96
4834; 3742.6323; 19.432; 0.049; 96
4835; 3751.6412; 19.116; 0.045; 96
4836; 3759.67239; 19.01; 0.022; 96
4837; 3775.74675; 18.948; 0.034; 96
4838; 3783.66041; 19.726; 0.059; 96
4839; 4065.73401; 19.518; 0.027; 96
4840; 4074.69063; 19.597; 0.07; 96
4841; 4095.68454; 18.977; 0.018; 96
4842; 4103.71527; 18.995; 0.05; 96
4843; 4126.72959; 19.348; 0.031; 96
4844; 4377.87397; 19.605; 0.041; 96
4845; 4397.82288; 19.456; 0.055; 96
4846; 4423.79394; 19.249; 0.028; 96
4847; 4434.82694; 19.643; 0.048; 96
4848; 4452.77796; 19.419; 0.033; 96
4849; 4459.79156; 19.664; 0.078; 96
4850; 4466.76016; 19.319; 0.032; 96
4851; 4468.79782; 19.342; 0.032; 96
4852; 4480.77315; 19.248; 0.017; 96
4853; 4485.82572; 19.6; 0.038; 96
4854; 4511.70309; 19.35; 0.028; 96
4855; 467.70823; 19.137; 0.045; 97
4856; 471.70959; 19.229; 0.07; 97
4857; 478.6252; 19.382; 0.035; 97
4858; 479.65499; 19.481; 0.038; 97
4859; 480.7187; 19.227; 0.037; 97
4860; 481.67064; 19.408; 0.035; 97
4861; 484.64528; 19.261; 0.034; 97
4862; 485.67712; 19.365; 0.034; 97
4863; 490.65066; 19.411; 0.037; 97
4864; 498.66433; 19.386; 0.059; 97
4865; 501.62929; 19.219; 0.064; 97
4866; 515.72821; 19.247; 0.033; 97
4867; 527.5917; 19.299; 0.056; 97
4868; 537.58696; 19.292; 0.039; 97
4869; 538.63346; 19.403; 0.047; 97
4870; 539.57377; 19.251; 0.033; 97
4871; 541.64229; 19.238; 0.036; 97
4872; 551.58072; 19.344; 0.047; 97
4873; 552.5656; 19.133; 0.039; 97
4874; 553.58326; 19.481; 0.048; 97
4875; 559.5972; 19.295; 0.071; 97
4876; 797.80066; 19.391; 0.056; 97
4877; 821.69311; 19.311; 0.043; 97
4878; 835.73107; 19.243; 0.032; 97
4879; 845.69762; 19.271; 0.03; 97
4880; 859.60919; 19.359; 0.045; 97
4881; 881.66559; 19.192; 0.056; 97
4882; 890.61932; 19.306; 0.051; 97
4883; 894.58905; 19.288; 0.045; 97
4884; 1130.74782; 19.252; 0.045; 97
4885; 1178.80053; 19.487; 0.07; 97
4886; 1182.75237; 19.295; 0.068; 97
4887; 1188.78746; 19.24; 0.05; 97
4888; 1190.75747; 19.307; 0.043; 97
4889; 1193.71078; 19.382; 0.038; 97
4890; 1205.66977; 19.307; 0.036; 97
4891; 1212.62639; 19.389; 0.055; 97
4892; 1220.671; 19.172; 0.037; 97
4893; 1229.59716; 19.293; 0.034; 97
4894; 1239.56251; 19.266; 0.06; 97
4895; 1247.60733; 19.412; 0.038; 97
4896; 1291.51313; 19.353; 0.043; 97
4897; 1496.74387; 19.085; 0.034; 97
4898; 1511.82006; 19.351; 0.048; 97
4899; 1515.79391; 19.442; 0.042; 97
4900; 1524.70288; 19.198; 0.03; 97
4901; 1543.77592; 19.379; 0.041; 97
4902; 1550.76577; 19.241; 0.028; 97
4903; 1572.75064; 19.391; 0.042; 97
4904; 1573.76959; 19.311; 0.041; 97
4905; 1587.69808; 19.366; 0.035; 97
4906; 1618.63426; 19.158; 0.057; 97
4907; 1619.64467; 19.419; 0.064; 97
4908; 1622.60427; 19.167; 0.065; 97
4909; 1624.60163; 19.359; 0.075; 97
4910; 1631.58348; 19.127; 0.03; 97
4911; 2994.7006; 19.365; 0.027; 97
4912; 3010.74403; 19.33; 0.061; 97
4913; 3326.78456; 19.23; 0.021; 97
4914; 3336.82062; 19.328; 0.045; 97
4915; 3352.75471; 19.175; 0.02; 97
4916; 3357.72356; 19.319; 0.023; 97
4917; 3362.80083; 19.342; 0.025; 97
4918; 3365.78819; 19.257; 0.037; 97
4919; 3372.80387; 19.152; 0.027; 97
4920; 3381.71155; 19.347; 0.024; 97
4921; 3386.80831; 19.405; 0.021; 97
4922; 3396.77292; 19.122; 0.06; 97
4923; 3717.70241; 19.273; 0.051; 97
4924; 3720.78721; 19.191; 0.042; 97
4925; 3732.79351; 19.371; 0.023; 97
